spending_txid,vin_index,input_txid,input_vout,value_btc,generated,created_height,tip_height,age_blocks,age_days,note
e47f315e06acfb24b0949c436907f2eaf771315b42af396dafca694766d7b90d,0,6f3bd2c6d4b1843f5c77e57f3950aa1ee57d23689098b064fddf8348881a65ea,0,0.00183308,False,968282,968282,0,0.0,same-block
e47f315e06acfb24b0949c436907f2eaf771315b42af396dafca694766d7b90d,1,5546919ad106e8c681933ef65e2887558d3c3c1b6829e083830be6477457679c,0,2.4e-06,False,968282,968282,0,0.0,same-block
0935952e019ccc5588bc526f59e22573f4d0a1f233f083e638da0d5cba47d20a,0,ae99397d53ca7344339c2591c32718dad14146309034c3501bb6da1bc8d86f88,0,0.00014859,False,968280,968282,2,0.0139,
f4ea48df2b823611ada928d147ede2a42924c79405266ed5ec46b7df3bbb22a6,0,0935952e019ccc5588bc526f59e22573f4d0a1f233f083e638da0d5cba47d20a,1,4.71e-06,False,968282,968282,0,0.0,same-block
06cb6bd0b77edfbe58003c540678292baaafc8aeaf64858472220b2c52cc23d9,0,f4ea48df2b823611ada928d147ede2a42924c79405266ed5ec46b7df3bbb22a6,0,4.61e-06,False,968282,968282,0,0.0,same-block
c43ce7a91bfea57900f1e9cee2470b41153b0443ad2825e8ac122065d5902a94,0,06cb6bd0b77edfbe58003c540678292baaafc8aeaf64858472220b2c52cc23d9,0,4.51e-06,False,968282,968282,0,0.0,same-block
ec5ae0333957788f59a258d79293aa133291b73c9acb9b42f1ed5a53016b8c01,0,c43ce7a91bfea57900f1e9cee2470b41153b0443ad2825e8ac122065d5902a94,0,4.41e-06,False,968282,968282,0,0.0,same-block
284a8dd710031674c22f9432f0fcf6406f0bbc74e6397e47ba12c4ce174c962e,0,ec5ae0333957788f59a258d79293aa133291b73c9acb9b42f1ed5a53016b8c01,0,4.31e-06,False,968282,968282,0,0.0,same-block
4a3263fdb8d398579cc6c758bb9c7c88687d66b9ccc3a511fe2fe67128b6fe65,0,284a8dd710031674c22f9432f0fcf6406f0bbc74e6397e47ba12c4ce174c962e,0,4.21e-06,False,968282,968282,0,0.0,same-block
e49ac0181e22365cc28bf5fc0e15a2a33ca96f79aa39a9985accfd6134c177b1,0,4a3263fdb8d398579cc6c758bb9c7c88687d66b9ccc3a511fe2fe67128b6fe65,0,4.11e-06,False,968282,968282,0,0.0,same-block
0fa30ebac0001d5000aef309c5e7ecac51073e3d605f77abb5ad8b786ce8a206,0,e49ac0181e22365cc28bf5fc0e15a2a33ca96f79aa39a9985accfd6134c177b1,0,4.01e-06,False,968282,968282,0,0.0,same-block
4b5d73692b48b1d2b4968b73de5904f6cf656256967ec3940bb63c5d27e7f52b,0,0fa30ebac0001d5000aef309c5e7ecac51073e3d605f77abb5ad8b786ce8a206,0,3.91e-06,False,968282,968282,0,0.0,same-block
7d625c6168cec242de09b5ad1fdd4e306de5d7609596406560a1bdf186061af4,0,4b5d73692b48b1d2b4968b73de5904f6cf656256967ec3940bb63c5d27e7f52b,0,3.8e-06,False,968282,968282,0,0.0,same-block
04791659eb11e261af647cb96d0758f1d56a3853b916af5eb6b9a6268a2d25ff,0,7d625c6168cec242de09b5ad1fdd4e306de5d7609596406560a1bdf186061af4,0,3.7e-06,False,968282,968282,0,0.0,same-block
69209bf37a0bd5f4143a1c5aa720695602ea03854c22854a6cad73e8d0a343c0,0,04791659eb11e261af647cb96d0758f1d56a3853b916af5eb6b9a6268a2d25ff,0,3.6e-06,False,968282,968282,0,0.0,same-block
d31fbe88bf5bd9fd0551363b223d99b9431be4c988a08e3d575d1edb708ee1ec,0,69209bf37a0bd5f4143a1c5aa720695602ea03854c22854a6cad73e8d0a343c0,0,3.5e-06,False,968282,968282,0,0.0,same-block
bb87f7febdfad116018c9097471e5e43d7b7357a7d365c2c4cb0f45ea3df8740,0,d31fbe88bf5bd9fd0551363b223d99b9431be4c988a08e3d575d1edb708ee1ec,0,3.4e-06,False,968282,968282,0,0.0,same-block
542d9295d86176a7a07e3ae2885d22bba63e707ebf66f2e868f69e59341453cd,0,bb87f7febdfad116018c9097471e5e43d7b7357a7d365c2c4cb0f45ea3df8740,0,3.3e-06,False,968282,968282,0,0.0,same-block
effe3c94d8139896f850fd7b1b5955b242789cd4ee73626fb1a73a4ec7cabaa9,0,542d9295d86176a7a07e3ae2885d22bba63e707ebf66f2e868f69e59341453cd,0,3.2e-06,False,968282,968282,0,0.0,same-block
f190c3a8999d6ff84c09835b3cfccc5c53afe6ed876c0c23af6f7b44aa309c43,0,effe3c94d8139896f850fd7b1b5955b242789cd4ee73626fb1a73a4ec7cabaa9,0,3.1e-06,False,968282,968282,0,0.0,same-block
75d0033698da7a355c46946b4f7b5a87425a384d5be51240601e5f9b5da1ea1e,0,f190c3a8999d6ff84c09835b3cfccc5c53afe6ed876c0c23af6f7b44aa309c43,0,3e-06,False,968282,968282,0,0.0,same-block
acf8ba926fce9853702bbc2172e57fa01542a9fb48fc3f5bca7e1da674c81e91,0,75d0033698da7a355c46946b4f7b5a87425a384d5be51240601e5f9b5da1ea1e,0,2.9e-06,False,968282,968282,0,0.0,same-block
7a708cc41e336ca63af2c33fb6c325ca8580757f94a9c144f927dcc8a49c3198,0,acf8ba926fce9853702bbc2172e57fa01542a9fb48fc3f5bca7e1da674c81e91,0,2.8e-06,False,968282,968282,0,0.0,same-block
76f80b6da4f010a90953446ddf7796166872c09ef867794a6433f4a7414415bd,0,7a708cc41e336ca63af2c33fb6c325ca8580757f94a9c144f927dcc8a49c3198,0,2.7e-06,False,968282,968282,0,0.0,same-block
08e7ca15e10cb730f2b5dab757fb00fddc6b327e9c59b8f6411d747f1bbde162,0,76f80b6da4f010a90953446ddf7796166872c09ef867794a6433f4a7414415bd,0,2.6e-06,False,968282,968282,0,0.0,same-block
134d617012e241ff869592679f6986814f0a73c351fa79df18d2b72389b31c56,0,08e7ca15e10cb730f2b5dab757fb00fddc6b327e9c59b8f6411d747f1bbde162,0,2.5e-06,False,968282,968282,0,0.0,same-block
9567ea8ec2f16392de5414209b64b6a255bb3242b4338567631f3472bb1d3674,0,0935952e019ccc5588bc526f59e22573f4d0a1f233f083e638da0d5cba47d20a,0,0.00014372,False,968282,968282,0,0.0,same-block
9567ea8ec2f16392de5414209b64b6a255bb3242b4338567631f3472bb1d3674,1,134d617012e241ff869592679f6986814f0a73c351fa79df18d2b72389b31c56,0,2.4e-06,False,968282,968282,0,0.0,same-block
d4ba255bb7dd44d333cc4f595c04c1d1b0efe713e64451e84e5ce7909bdffe92,0,ca94dcb0cd39192521237469d940e33fbd6c140fc94d1d5456a0ad21dd227b5b,0,0.00183669,False,968280,968282,2,0.0139,
85ad80b7cef2c7b60f1c761a9408f05c14c72f1c90ae0a3c7e0993ed87b5e676,0,d4ba255bb7dd44d333cc4f595c04c1d1b0efe713e64451e84e5ce7909bdffe92,1,4.71e-06,False,968282,968282,0,0.0,same-block
e2b5454ab45739c2004bf6abe659a9363183f0e47243abac5e4fb1cc5b44c0d5,0,85ad80b7cef2c7b60f1c761a9408f05c14c72f1c90ae0a3c7e0993ed87b5e676,0,4.61e-06,False,968282,968282,0,0.0,same-block
f6d1026454b6f6e754e6decaf23da111dcbf49c0af48e84138783dc41893a69d,0,e2b5454ab45739c2004bf6abe659a9363183f0e47243abac5e4fb1cc5b44c0d5,0,4.51e-06,False,968282,968282,0,0.0,same-block
5979db1d51ca6526d78a2f5595bf81a846ff280c71a59935f96fba907da3f729,0,f6d1026454b6f6e754e6decaf23da111dcbf49c0af48e84138783dc41893a69d,0,4.41e-06,False,968282,968282,0,0.0,same-block
a6b9dcf29912700b7b19b0906da24ce48abee92f3d21487967cde7c50dda91f1,0,5979db1d51ca6526d78a2f5595bf81a846ff280c71a59935f96fba907da3f729,0,4.31e-06,False,968282,968282,0,0.0,same-block
a3bfb5aa46c0dff6ac1e99e5145cc8db1d63d9a5cb7d66f887ca7b30936f72e7,0,a6b9dcf29912700b7b19b0906da24ce48abee92f3d21487967cde7c50dda91f1,0,4.21e-06,False,968282,968282,0,0.0,same-block
b134627914e4de27f4298f58ca14d55247a4b9f4f6e9df57e7387c80779dbeec,0,a3bfb5aa46c0dff6ac1e99e5145cc8db1d63d9a5cb7d66f887ca7b30936f72e7,0,4.11e-06,False,968282,968282,0,0.0,same-block
891cb06da1b697c06b6ed0785dca381c28f293a1a7fe6deb55e9218b04881797,0,b134627914e4de27f4298f58ca14d55247a4b9f4f6e9df57e7387c80779dbeec,0,4.01e-06,False,968282,968282,0,0.0,same-block
ad861e251e138ad6f24639cc356eaa4f014459b7763479619a57141b95b61338,0,891cb06da1b697c06b6ed0785dca381c28f293a1a7fe6deb55e9218b04881797,0,3.91e-06,False,968282,968282,0,0.0,same-block
92bb789f467993c22e42c6bf7a1e7c3258305a968cadbb3fda0a495458ca591e,0,ad861e251e138ad6f24639cc356eaa4f014459b7763479619a57141b95b61338,0,3.8e-06,False,968282,968282,0,0.0,same-block
64d60345695a077cc1cede63773d283570dae5334eebae72f23bedda62b98e4f,0,92bb789f467993c22e42c6bf7a1e7c3258305a968cadbb3fda0a495458ca591e,0,3.7e-06,False,968282,968282,0,0.0,same-block
7b91fd8ab6bc8e4054cd2e557f4d75d86475d04bc098c7f558fc4088c52a64f7,0,64d60345695a077cc1cede63773d283570dae5334eebae72f23bedda62b98e4f,0,3.6e-06,False,968282,968282,0,0.0,same-block
5c778920ec7eec92907bb14bb400bf86e5acc9095e172ebd4879751b767e639b,0,7b91fd8ab6bc8e4054cd2e557f4d75d86475d04bc098c7f558fc4088c52a64f7,0,3.5e-06,False,968282,968282,0,0.0,same-block
e926cc138b0cd74d25e31fe102d98d983e5bdf7c8920f5ed220290697b5bd9cd,0,5c778920ec7eec92907bb14bb400bf86e5acc9095e172ebd4879751b767e639b,0,3.4e-06,False,968282,968282,0,0.0,same-block
352329921b56ea0284b2e09563073ae44b8caeb7d045c8620a6af7bacc47b2bb,0,e926cc138b0cd74d25e31fe102d98d983e5bdf7c8920f5ed220290697b5bd9cd,0,3.3e-06,False,968282,968282,0,0.0,same-block
357901ffda39d15642395e1063f3485dbae069f9bd92ca674f6af39e901c2513,0,352329921b56ea0284b2e09563073ae44b8caeb7d045c8620a6af7bacc47b2bb,0,3.2e-06,False,968282,968282,0,0.0,same-block
b70d826cccd60316009b1cb1cadac90b525163c1336b83e27554dc993f3f7925,0,357901ffda39d15642395e1063f3485dbae069f9bd92ca674f6af39e901c2513,0,3.1e-06,False,968282,968282,0,0.0,same-block
4896fef78bda52b7771bb2dbb898bd4004f6e8622705017aaa945d9987eca3bf,0,b70d826cccd60316009b1cb1cadac90b525163c1336b83e27554dc993f3f7925,0,3e-06,False,968282,968282,0,0.0,same-block
b87f9315648fda48db2372977f55cd0ebaca33e15c1f0f55d09db8de995c189a,0,4896fef78bda52b7771bb2dbb898bd4004f6e8622705017aaa945d9987eca3bf,0,2.9e-06,False,968282,968282,0,0.0,same-block
d0b87315e9ad8ce4b9ddde5fae6e4f42303bc452939b27efc47a9fbdc9cacceb,0,b87f9315648fda48db2372977f55cd0ebaca33e15c1f0f55d09db8de995c189a,0,2.8e-06,False,968282,968282,0,0.0,same-block
8ce2a5d80bf6a494874fc0909889c2857f0a3c111c72389342676a8613faed39,0,d0b87315e9ad8ce4b9ddde5fae6e4f42303bc452939b27efc47a9fbdc9cacceb,0,2.7e-06,False,968282,968282,0,0.0,same-block
5f04965f8ae1cebef8d8a27f560ddbf3ae3097d5781d9d9e2c12cc6ed971eef8,0,8ce2a5d80bf6a494874fc0909889c2857f0a3c111c72389342676a8613faed39,0,2.6e-06,False,968282,968282,0,0.0,same-block
8114347b9d032e5137fe2dc86dd4cf69e5ba53076623a58946b4029cb38f92d4,0,5f04965f8ae1cebef8d8a27f560ddbf3ae3097d5781d9d9e2c12cc6ed971eef8,0,2.5e-06,False,968282,968282,0,0.0,same-block
6ac965e3cf5f03ed7fe5b95fe23e60a1b52a9594af7c3bcac936cdaf5a4f618c,0,d4ba255bb7dd44d333cc4f595c04c1d1b0efe713e64451e84e5ce7909bdffe92,0,0.00183182,False,968282,968282,0,0.0,same-block
6ac965e3cf5f03ed7fe5b95fe23e60a1b52a9594af7c3bcac936cdaf5a4f618c,1,8114347b9d032e5137fe2dc86dd4cf69e5ba53076623a58946b4029cb38f92d4,0,2.4e-06,False,968282,968282,0,0.0,same-block
4d5194764440c48397e6e738691a3e8d15fede0fa838a20a3162ed78f6d3ecac,0,f6039b974846382863ff95f5f6a73a5c3ee7ca04bfdf94a3815b9ca585dd6f89,0,0.00180077,False,968280,968282,2,0.0139,
600b6e3dbc000040b78722b67254bcd7aadc8301c2f4b1db0ae117a7ae9e41c3,0,4d5194764440c48397e6e738691a3e8d15fede0fa838a20a3162ed78f6d3ecac,1,4.71e-06,False,968282,968282,0,0.0,same-block
4a785019286bab11fa5f197377590fa20c3cbcdd9b7e538374ff2094abe9450d,0,600b6e3dbc000040b78722b67254bcd7aadc8301c2f4b1db0ae117a7ae9e41c3,0,4.61e-06,False,968282,968282,0,0.0,same-block
30ff663b64f69483a4c9da8e7fab1e97e148ed8c399a19f11cfe55cac016ad63,0,4a785019286bab11fa5f197377590fa20c3cbcdd9b7e538374ff2094abe9450d,0,4.51e-06,False,968282,968282,0,0.0,same-block
bd52d58d9b24be3a252cc27972dc693b859f1e9b2da0fe6a0382fa7c092b4103,0,30ff663b64f69483a4c9da8e7fab1e97e148ed8c399a19f11cfe55cac016ad63,0,4.41e-06,False,968282,968282,0,0.0,same-block
93ed783b3c3ffdcbca387fa210b44176bfa4521d2ecdb0c99abc5e77ea701dcd,0,bd52d58d9b24be3a252cc27972dc693b859f1e9b2da0fe6a0382fa7c092b4103,0,4.31e-06,False,968282,968282,0,0.0,same-block
c0f99cbfecfad04a2060db500fa01cddf2cc67f52ce1cefb0db1a67ed33a4979,0,93ed783b3c3ffdcbca387fa210b44176bfa4521d2ecdb0c99abc5e77ea701dcd,0,4.21e-06,False,968282,968282,0,0.0,same-block
fb306e9d68b0e2c5345f45e8c99afcf6b567d27d461de6a80a2f3ea71415ec99,0,c0f99cbfecfad04a2060db500fa01cddf2cc67f52ce1cefb0db1a67ed33a4979,0,4.11e-06,False,968282,968282,0,0.0,same-block
fcb7e856ed1a3322d037212964fc20f8055caced8c6b2fa1bd517c28ba918cd4,0,fb306e9d68b0e2c5345f45e8c99afcf6b567d27d461de6a80a2f3ea71415ec99,0,4.01e-06,False,968282,968282,0,0.0,same-block
55601232e66abc3a0f95d1948adbca811f8033e9b9fc0445b742c4dde4434511,0,fcb7e856ed1a3322d037212964fc20f8055caced8c6b2fa1bd517c28ba918cd4,0,3.91e-06,False,968282,968282,0,0.0,same-block
145880bbcb0e897ba98825b1bc16449e08b012e7b840d93e9f1c9807cf6f0239,0,55601232e66abc3a0f95d1948adbca811f8033e9b9fc0445b742c4dde4434511,0,3.8e-06,False,968282,968282,0,0.0,same-block
192e957d53c74954d2de59553bc61085c58b409222a6685353066ead2f8d617f,0,145880bbcb0e897ba98825b1bc16449e08b012e7b840d93e9f1c9807cf6f0239,0,3.7e-06,False,968282,968282,0,0.0,same-block
609af8790bcc388e6fd74fcf4d332f57acea509f6d5524de46fd3f7a36bd17aa,0,192e957d53c74954d2de59553bc61085c58b409222a6685353066ead2f8d617f,0,3.6e-06,False,968282,968282,0,0.0,same-block
3400efb3aa25bc56b62f686808370ea0f997efb94c6d894cdef7db8bad951884,0,609af8790bcc388e6fd74fcf4d332f57acea509f6d5524de46fd3f7a36bd17aa,0,3.5e-06,False,968282,968282,0,0.0,same-block
f685203fed621927df6179f06fe155da5350053599c8bda5a06c1062c18503f9,0,3400efb3aa25bc56b62f686808370ea0f997efb94c6d894cdef7db8bad951884,0,3.4e-06,False,968282,968282,0,0.0,same-block
67ee928c8dcfdaa324f88b188d456d04c06d0fd69670abc2eef1b4eb589108ae,0,f685203fed621927df6179f06fe155da5350053599c8bda5a06c1062c18503f9,0,3.3e-06,False,968282,968282,0,0.0,same-block
b3a1987ed70fa563bf6dfb7c407491132c5b87c4bcf3e89e5792610141bff236,0,67ee928c8dcfdaa324f88b188d456d04c06d0fd69670abc2eef1b4eb589108ae,0,3.2e-06,False,968282,968282,0,0.0,same-block
0c123223759d2fe06d07f7638412a93cbc4c9d8fe478e1d5d02810a3e9ad4a41,0,b3a1987ed70fa563bf6dfb7c407491132c5b87c4bcf3e89e5792610141bff236,0,3.1e-06,False,968282,968282,0,0.0,same-block
949893f782f1610b79aa5df502cb848efd8640746437cc177ee2143540b86886,0,0c123223759d2fe06d07f7638412a93cbc4c9d8fe478e1d5d02810a3e9ad4a41,0,3e-06,False,968282,968282,0,0.0,same-block
1711096e931eb562bf0986324b96a31b0012e912d48a4e7741c5014c70f419da,0,949893f782f1610b79aa5df502cb848efd8640746437cc177ee2143540b86886,0,2.9e-06,False,968282,968282,0,0.0,same-block
cd8003c0abde23a0860841f5a27d5a2ca36683aca142510d3cf7d82eac2bcdf2,0,1711096e931eb562bf0986324b96a31b0012e912d48a4e7741c5014c70f419da,0,2.8e-06,False,968282,968282,0,0.0,same-block
b36e397460387d728d237a7b6071101d17c772b05f3f0da2c2d0aa58d5de1fae,0,cd8003c0abde23a0860841f5a27d5a2ca36683aca142510d3cf7d82eac2bcdf2,0,2.7e-06,False,968282,968282,0,0.0,same-block
a19e637c4cbf8508dca1ad86ae60979b0f878d01cb27e9bcc4591500188584d4,0,b36e397460387d728d237a7b6071101d17c772b05f3f0da2c2d0aa58d5de1fae,0,2.6e-06,False,968282,968282,0,0.0,same-block
8bd6b882069067406cfd29858820ec2ad87fc50ead1d50570b0941d36f786576,0,a19e637c4cbf8508dca1ad86ae60979b0f878d01cb27e9bcc4591500188584d4,0,2.5e-06,False,968282,968282,0,0.0,same-block
4d9ee1173fe63629565bd097d13db9e6d671954b2e52dd9f44dccd6bd35e07f5,0,4d5194764440c48397e6e738691a3e8d15fede0fa838a20a3162ed78f6d3ecac,0,0.0017959,False,968282,968282,0,0.0,same-block
4d9ee1173fe63629565bd097d13db9e6d671954b2e52dd9f44dccd6bd35e07f5,1,8bd6b882069067406cfd29858820ec2ad87fc50ead1d50570b0941d36f786576,0,2.4e-06,False,968282,968282,0,0.0,same-block
50345d5bd47a2cfcdb07de55351fcbb8ce9256290f13e41cbdfd041d15fcc162,0,6d47f25b42310ecc82dd2e25e458bcf8978ec962f1e494ddcb2ed9d7a8eb35f9,8,0.00021607,False,968271,968282,11,0.0764,
50345d5bd47a2cfcdb07de55351fcbb8ce9256290f13e41cbdfd041d15fcc162,1,7cd518b4cd3eaced88f6127b67841a64c6c3c0f3e6a2dd6d6b850117c53c3a15,47,0.00020624,False,968224,968282,58,0.4028,
50345d5bd47a2cfcdb07de55351fcbb8ce9256290f13e41cbdfd041d15fcc162,2,5681a3408b0066db137d588007fc4612323430ca56bdfa2fb753156d87396676,16,0.00020234,False,968266,968282,16,0.1111,
50345d5bd47a2cfcdb07de55351fcbb8ce9256290f13e41cbdfd041d15fcc162,3,914579fc1ba6a07a4facd29fc3db08bbbf3f6951556a26416178a3f8eb69ae34,14,0.00011279,False,968271,968282,11,0.0764,
50345d5bd47a2cfcdb07de55351fcbb8ce9256290f13e41cbdfd041d15fcc162,4,1d68ee1ec0c01a80aed2ed4fded9a535923a805a757bb0d5a938afa18ae4989c,26,0.00010868,False,968270,968282,12,0.0833,
50345d5bd47a2cfcdb07de55351fcbb8ce9256290f13e41cbdfd041d15fcc162,5,c4a057dc431036ee45c41fa154b9605ef1b5891df69d30d96b7fc70ce659d149,1,4.061e-05,False,968172,968282,110,0.7639,
4e9b2bd2b1f48fb69030464ce84e7ed23f8f9bcf689641fa92ff639a0cc1df19,0,cd0787c1c110a1ce5ecf8ded6a0e5df015d54e9988cc269e131086ae22861bbb,8,0.00297021,False,968281,968282,1,0.0069,
4e9b2bd2b1f48fb69030464ce84e7ed23f8f9bcf689641fa92ff639a0cc1df19,1,78c70c2a5b9fb7cde8b8fc042007f0f3d8ad730c628e9b81976442a165a59c62,1,2.728e-05,False,964293,968282,3989,27.7014,
4e9b2bd2b1f48fb69030464ce84e7ed23f8f9bcf689641fa92ff639a0cc1df19,2,134dca1e1182fdd1ca8629c7e528f499055bcbfac3cc29f806783e1b87ded377,1,2.61e-05,False,967695,968282,587,4.0764,
2f6a10ec78b8a3bdbcaa6c11b71e3d2dfc6b28c0ee404362f078858ff35e7fee,0,81e0945866afde16935e0ae1cd6f2ddeebce6a538576d8e2def5937e5a75e109,8,0.00591967,False,968277,968282,5,0.0347,
2f6a10ec78b8a3bdbcaa6c11b71e3d2dfc6b28c0ee404362f078858ff35e7fee,1,c3303b28a085b0a66d6461f261a5feb0657b91d8a67c8a9aac606b119b321b41,10,0.00018583,False,968282,968282,0,0.0,same-block
2f6a10ec78b8a3bdbcaa6c11b71e3d2dfc6b28c0ee404362f078858ff35e7fee,2,dd35abdb77c4b95b9f896581627f023b073013a72655c79cb87624712899c994,1,2.716e-05,False,965766,968282,2516,17.4722,
fce6a3d40cd2f65cb3bf615f7bda20a29e27b676d93821c4422df459cbb7c58c,0,b95b947ac880f58f6e6b4a987ef84cc6d231c87306332eda18a5b3b08b355197,5,0.05925466,False,968038,968282,244,1.6944,
9078e55e83033e5e655db8f28a5d603188789109c0359da69455a3c0fbb9b02c,0,1fb8eb5ef2d26198e618170bb1e651fbdcac3c0f25bf1139e51572b92ad00628,1,0.01334582,False,968274,968282,8,0.0556,
dbec999245c9037b4d1e4ee80960f5b11f3993fb87938cee7dfd9b1c376062bd,0,9d3e9a37509371cb7a7573e91f474d1d9237356c77049b1e8795dd80926435cf,26,0.01010354,False,968280,968282,2,0.0139,
e74ce72717bf1a138101e33159ee6c0cd4af858393a77c784216163050538402,0,906f9af5c4e7f0f9a634957d51fa7a4f2ac639ad93c27831f29d8bc0fe90fd45,0,1.946e-05,False,968256,968282,26,0.1806,
e74ce72717bf1a138101e33159ee6c0cd4af858393a77c784216163050538402,1,a9957db9a105f04002af5d6de724b7d19fbf60e36b7b908c7ff45b5ed57627c5,0,0.00022234,False,968238,968282,44,0.3056,
e74ce72717bf1a138101e33159ee6c0cd4af858393a77c784216163050538402,2,515c56a3d7b5f4ce6b9977ffb1ad9ccd6fd0f5e4e9b75d6fa9f59141dec2fd5e,0,0.00214216,False,966794,968282,1488,10.3333,
e74ce72717bf1a138101e33159ee6c0cd4af858393a77c784216163050538402,3,9339345bf1ab97b50b19d1c331216c3781564e8776929caa5146845e01e53f37,0,0.000153,False,968273,968282,9,0.0625,
e74ce72717bf1a138101e33159ee6c0cd4af858393a77c784216163050538402,4,467e2dd6484f3b993066725a4651a1b48171c53b00e83c36dd26422666318c7e,4,0.00024677,False,968023,968282,259,1.7986,
ab158bfd5b34d6b95bcd2f63f0e2fb19a6cb1f8752873354b1d8fa65d49541da,0,f963e0eebf88d05abecdbcab3154d6eb3437102119eb711c36235eaebc990d9b,1,0.00157662,False,968281,968282,1,0.0069,
aa273ec18fca626718e593e797b3e027dd74957f05b843472a3a78a01ee78be0,0,0f4e04a93fe9e9b0807453d778f10a7487bc02f59395ffa1c6c9068e0b2e0c15,1,0.00084912,False,968281,968282,1,0.0069,
8c68f4931719f0b197d5bbc4f50e871481e09b9ab6542959e28b0ea86895ea05,0,5fc95ef9ecf4b7c87cf809ab7ae7a57634f7940e8a09581092048faa734dda86,0,0.00157596,False,968281,968282,1,0.0069,
0cf74416e17d15d435dca1a2a43eb8b5e412d47f737610f487381b903a647e63,0,ed4b701e23efda8acb7413ef494aa8f4fe67c7945a611c584b49ec1d0e32be5c,4,0.00577847,False,968231,968282,51,0.3542,
0cf74416e17d15d435dca1a2a43eb8b5e412d47f737610f487381b903a647e63,1,613660716a917348b10a4aac56e1a342062b8c32e8591a9a1ef7c5025efdd4f5,1,0.00404212,False,968231,968282,51,0.3542,
0cf74416e17d15d435dca1a2a43eb8b5e412d47f737610f487381b903a647e63,2,a31761e205d36a0a80473506caa649eef2438b6dd3dc912c7c9eb9d5ff1912ec,11,0.00350985,False,968270,968282,12,0.0833,
0cf74416e17d15d435dca1a2a43eb8b5e412d47f737610f487381b903a647e63,3,9a2d90ea571e96da5e39cbfdf26c8f2ccdcba1a578a145ae99dec5a79ce0fbef,1,0.00350948,False,968272,968282,10,0.0694,
0cf74416e17d15d435dca1a2a43eb8b5e412d47f737610f487381b903a647e63,4,b3cc2ee5edf0216356ef5c6126a8f7f16e5c9df6e2f0b9243fc75b19095d955a,10,0.00350795,False,968256,968282,26,0.1806,
0cf74416e17d15d435dca1a2a43eb8b5e412d47f737610f487381b903a647e63,5,c693217d1535dcf15dae5aea95b5474ff98469b7566cc926a36f160484038804,5,0.00173201,False,968231,968282,51,0.3542,
d3da7fba96a42367a558383630e9710c6e5febb2357032ab1298affa59992066,0,306b234f10618928de597dbb7cb2fb1f7519b4719f49b2f56835f06d76c40a3c,1,0.00093575,False,968281,968282,1,0.0069,
d3da7fba96a42367a558383630e9710c6e5febb2357032ab1298affa59992066,1,ec182533688b68c3c6faf97ebc1755e64663396d9fe626b8c06a4fe3363f95c6,1,0.00109823,False,968281,968282,1,0.0069,
2277137888ba19d1d3285a5122cf681a06083f152cec20f839746248ea12931d,0,51a03f46c423f22d11ebe3d243e92dafdcbfb970f579e3a4d39ac79f6b0552d8,8,0.00026817,False,968204,968282,78,0.5417,
2277137888ba19d1d3285a5122cf681a06083f152cec20f839746248ea12931d,1,54390e18bdd138655fc5f2a1a2b51cc3a5c6f071513f31dceb8c3392dfcd9456,0,0.00020137,False,968274,968282,8,0.0556,
2277137888ba19d1d3285a5122cf681a06083f152cec20f839746248ea12931d,2,5ee2f1b2110c2c0497ae9888a90109ba302a35e78c33a10262f74c2e6e55827b,52,0.00018799,False,968230,968282,52,0.3611,
2277137888ba19d1d3285a5122cf681a06083f152cec20f839746248ea12931d,3,398a8f90a662f5a5621f4746d902d366a7ea0955f9af0fed4bd9a451e27bd587,0,0.00012284,False,968273,968282,9,0.0625,
2277137888ba19d1d3285a5122cf681a06083f152cec20f839746248ea12931d,4,8e34c9e60d8a1e6e51a4341adb60b1807cf7e26d48faaccebb07bd5317f092b8,0,0.00010101,False,968241,968282,41,0.2847,
e30694ae5c40f8a59e833ef1eed7c3394d4b75ea006bbd532de8a1126a227641,0,a544b11be1d79de9bebced5c2a0a1826d64031e860d9e9a21f1d78c5ebb22414,16,0.00565373,False,968226,968282,56,0.3889,
e30694ae5c40f8a59e833ef1eed7c3394d4b75ea006bbd532de8a1126a227641,1,8b9093a2facd6ef988eb38b318f171f5da3b1abced81cd7e5eb156b5cf0d4527,24,0.00309163,False,968273,968282,9,0.0625,
e30694ae5c40f8a59e833ef1eed7c3394d4b75ea006bbd532de8a1126a227641,2,8c31f1b9c4da51f6e4f50fda47aef6ed6af11ba51cf35fe2e3a1a162b1a2e333,22,0.00058998,False,968175,968282,107,0.7431,
7255028d66d2d10986f954cb68e65fc9bb60c7cdb67fb2c56574e355f550ee2a,0,7688c2556f8ce262005d71999c0dc696407f64041c070b38f603ea4d18fbc2d4,5,0.00344184,False,968226,968282,56,0.3889,
7255028d66d2d10986f954cb68e65fc9bb60c7cdb67fb2c56574e355f550ee2a,1,606971efcb67b6db33cc957e12b5802b0ad61265ee3ff53ff45652e4b6aa3cca,0,0.00206501,False,968233,968282,49,0.3403,
7255028d66d2d10986f954cb68e65fc9bb60c7cdb67fb2c56574e355f550ee2a,2,3e7008eb8f833f44478c1c02b27a0402fe4f5952ad29f7ff7d67715bc996debb,17,0.00190629,False,968271,968282,11,0.0764,
7255028d66d2d10986f954cb68e65fc9bb60c7cdb67fb2c56574e355f550ee2a,3,18397d4345b8317901cde53ce0415fd316b7ded9edc22e8d7bc8909aa26de952,0,0.00189108,False,968256,968282,26,0.1806,
